,Principal Component 1,Principal Component 2
10354,-13.068741065376093,-26.313342118149563
10355,224.1334367567409,40.66455188026323
10356,-50.87728270259166,-5.023515055817395
10357,-15.645911429862903,-95.35732259027378
10358,-145.10474035827843,-34.19271069237408
10359,-239.76197972475254,-60.588643041512285
10360,-237.4308757048626,-60.79091101120742
10361,-186.28697945983006,-40.03390615674607
10362,12.597667101759656,-25.380406459845325
10363,10.87212124625542,-8.930142754901807
10364,-224.42583648135985,-47.523293225137714
10365,-231.32400626558436,-54.336771535844065
10366,-235.40232792624107,-59.84833341496793
10367,-196.80363909778458,-39.04150444326562
10368,-236.1950142630908,-58.19894513959746
10369,-89.01628818747284,-37.596363519983804
10370,-239.51018458873065,-60.77505832925311
10371,-55.722418577428044,-33.66656957474433
10372,-240.5271335253971,-59.32342120670486
10373,-233.72320019231907,-56.651531258174195
10374,-15.954213800920405,-29.15585560367817
10375,-233.82242677080362,-61.032619667124614
10376,-74.33762435612198,-42.397968638562126
10377,367.52305873750487,-66.88765011522291
10378,-244.6542907199165,-54.829431465265586
10379,-241.1158605039846,-59.92088555464144
10380,-197.69473988722098,-54.32702829602928
10381,-215.62149083571472,-55.14726911829712
10382,-235.22577673037233,-58.957396406028494
10383,376.99990413871734,133.68379409316893
10384,-237.22619357951672,-58.940222710846285
10385,451.567309654247,63.4423331168539
10386,-11.62352934559673,-19.371113423770282
10387,53.13580473729487,-7.237224928872069
10388,-110.39277659418663,-55.534847902139205
10389,-248.08590269467163,-58.14647644532722
10390,-121.53350771821091,-17.47153696723998
10391,1.5394416037852814,20.608065983000653
10392,-237.4580853663885,-56.864793066511396
10393,-27.793429035841644,101.20928837120925
10394,-238.96774806029015,-58.8829581489694
10395,-206.01940809086287,-50.5819058984971
10396,-241.9975479044775,-56.80172607190626
10397,608.6544363276669,-4.177533802756901
10398,-97.55265594101164,-17.656253909093433
10399,136.21035530550188,22.842511512773083
10400,43.80695419348085,-51.21160880168909
10401,-139.3845746088115,22.812982739172636
10402,-111.43834654308345,-80.81487300677028
10403,-227.41004223451054,-11.052586158002512
10404,1154.6157386824414,578.5081155809404
10405,163.3626843277605,14.599787778050949
10406,-225.48292317733788,2.7079965403261785
10407,-63.711520855592596,4.86690525549255
10408,591.0859529089021,33.69701152796181
10409,-242.0632440550195,-57.17982030420296
10410,-203.01468030672973,-63.94653792663922
10411,-145.5548433955184,-41.06972019199084
10412,-151.79782470376543,-56.20609523062792
10413,-122.68346298489966,28.688025591819333
10414,200.04203777069446,27.31952521424731
10415,-227.45100193970865,-59.04319324344424
10416,-237.5734598794808,-60.81816070878288
10417,-239.64716220597165,-43.871606734227676
10418,-239.49067597605733,-50.50651373951411
10419,-212.32704013914966,-21.167399945633782
10420,-236.95646303730885,-58.93600025453168
10421,476.8061756108799,181.77365465914525
10422,-242.5313227318939,-59.123201446990834
10423,-238.7152161843358,-56.861344437574246
10424,697.3010885915767,155.36406009659336
10425,-240.2174028001544,-60.51850324507799
10426,-233.53184457442683,-59.74964630440076
10427,-10.374164159831343,11.100631797369006
10428,-47.613937252758895,-18.52934043110699
10429,107.38255114435199,40.74298487235918
10430,-125.33109024616431,-31.789856838165385
10431,-239.4535657580944,-60.23891255933912
10432,4772.774652044476,803.9759570209545
10433,-250.91232971012562,-59.57062209299877
10434,2026.9723001264726,521.5660447825243
10435,-246.62437825489476,-57.94196313265206
10436,-226.57925016812578,-60.63554175646103
10437,-22.099244268659703,2.775055184684025
10438,-203.251607614759,25.251372018255765
10439,-236.6030350312738,-60.67359484878866
10440,-244.12305064760238,-57.135820397573184
10441,166.22916429449134,58.98625806410741
10442,-188.65435666032408,-28.356442154715896
10443,205.8413952103613,18.303339268236073
10444,-233.75237772700575,-54.14651895768794
10445,1003.6932667651829,396.24386094195535
10446,83.14084630766094,23.41132257127555
10447,-235.1250626481727,-57.927695598327574
10448,693.7943337225005,140.394562180342
10449,-213.4620165744717,-53.77665397996392
10450,-233.6488053380896,-14.198144469569746
10451,211.12703194566367,38.609622176309614
10452,-140.4311487011759,167.83165883545354
10453,-222.20503020866633,-52.90101178540334
10454,-227.1512419325658,-58.57300138946793
10455,75.31724307236667,-56.79831919525302
10456,-202.61776527133227,-41.734114986020025
10457,-55.97716363781145,-33.36275901437277
10458,171.70240324952638,31.952725759270553
10459,-242.58851741785384,-60.67111490804982
10460,-93.10655171249167,-80.58607648405149
10461,-242.45454428060233,-52.42616260534396
10462,-238.7117152797456,-60.02681103851831
10463,-243.08226074695204,-60.03090591514051
10464,-245.11044147483963,-59.94799736419689
10465,-69.65853927218448,-49.3658522365427
10466,-195.27743664122298,-31.37419990074315
10467,-250.10887668327976,-59.22277358880152
10468,-185.20460947920293,-50.41382614627881
10469,-236.6235352370411,-60.514753602453204
10470,237.6266390834435,138.3109113457547
10471,-228.77997097471038,-51.78084443927368
10472,-233.67230680160932,-51.49249005596809
10473,-242.88797693365254,-55.93868993355083
10474,893.6794886515336,80.08023199177849
10475,100.54435973596492,14.530004252330334
10476,-241.65031798163326,-60.602098812068846
10477,-51.22632890607181,-22.236871462139728
10478,396.3749575658456,-30.493097873901306
10479,-228.19870192542444,-59.412740400721
10480,-52.22422000219302,8.39341895885605
10481,-183.05246539632864,-40.02895175580349
10482,-240.06511533079527,-60.409368188543176
10483,-235.68516031926058,-61.514194914589645
10484,-247.85262285006988,-59.8079628756182
10485,-212.29802365030474,-62.31225025673709
10486,2448.7287879162973,2011.6377332342154
10487,-238.67349936755653,-52.47577200706713
10488,-238.38252524838745,-57.475449856228394
10489,940.4631390514015,164.10827278965098
10490,-2.2444787977748644,-30.15377328907188
10491,1856.5573869733885,276.74992837181827
10492,-195.54558882642274,-34.90154728465989
10493,-235.08633728725377,-37.78228743079957
10494,-199.82048970684747,-46.19013408368841
10495,-236.0068302309939,-35.38308694531611
10496,195.772444302747,60.2650730213558
10497,-80.45229186478024,-29.070084598321955
10498,-162.49571126701218,-49.94774448668838
10499,-214.69911146495932,-65.17576653703738
10500,512.1033955866701,29.676836213920986
10501,-234.82269781793974,-58.02829897131465
10502,-158.7917093464762,-55.92418803136563
10503,-167.2521378424784,-63.12456216812375
10504,163.7657349851236,-9.711767818551792
10505,-128.01809040518899,-55.81164422750817
10506,-240.9957412080194,-60.1846072963369
10507,214.23994672357276,-77.42586440098873
10508,-206.37905739309264,-30.213050754420326
10509,-175.0161568149417,82.72801974562708
10510,21.317102431666033,1.4070841646801953
10511,-134.85325527567227,-56.87849211369257
10512,176.6066180607815,-129.16521653863495
10513,-238.696858493425,-61.52996766263798
10514,-224.12128931958998,-63.98693697277569
10515,-242.29376110759983,-60.894647323726886
10516,-209.75138594535952,-50.8421230869809
10517,-244.69003567547836,-60.14493300565054
10518,-249.0342981853873,-58.93546788779654
10519,-156.84236357806134,-23.749916813186665
10520,92.5263756833284,3.1457032143061303
10521,-62.707942659809795,-39.30627959578363
10522,-132.5216350354381,-6.27469575858872
10523,-212.8031410101748,-49.62454426128024
10524,-232.58442844879184,-34.943562803831156
10525,250.88150020982337,111.5988533440124
10526,453.3672442476145,59.82862062566038
10527,-184.14100287258162,-55.65380808051028
10528,-70.91698967792321,-6.238430315226782
10529,-240.48505416608435,-59.81697140169796
10530,-240.5106506015345,-60.142897772077575
10531,291.59974634787983,76.42309719335312
10532,-209.13088154342495,-64.43403586906678
10533,-44.213902399446916,-1.878290682037876
10534,-149.1308687006142,-34.025929733650436
10535,-224.4071762798092,-58.3728877496594
10536,-100.71775469954306,9.974907898979287
10537,-143.06733101838367,-41.842074432575295
10538,-235.31228153497545,-52.584260860286015
10539,85.06388035697239,18.107295583963445
10540,-26.733658106330193,109.86645013348094
10541,-230.42663091892115,-62.32027622854872
10542,456.6011807959316,26.34612475179015
10543,60.00553376109857,64.4170893468305
10544,-137.72570402560726,-25.180294384948816
10545,-217.2382143447054,-63.76763670599899
10546,-36.80012847741678,-17.729528991277817
10547,-240.20371614304435,-60.85203289624897
10548,-244.21347141468036,-56.917505162663275
10549,186.1362973046364,76.74628308628785
10550,-234.87451657414886,-57.4306317495782
10551,-237.485884341902,-54.406601245803174
10552,-210.053868526178,-53.13421434585023
10553,-231.34212186095613,-60.489453290999805
10554,-239.45789125688026,-60.659667519157246
10555,-234.43497459713203,-61.255074401402
10556,-196.5755434997893,-63.68749209577745
10557,-235.88940104507017,-60.372814539567386
10558,155.33665206968374,-51.13362391238327
10559,-171.02131328735067,-60.15656849704927
10560,-232.13867301006275,-59.615791502094304
10561,-240.4821841193442,-56.526153016617954
10562,-232.20409697121966,-60.77710622034026
10563,-222.4506428335532,-52.695596544821115
10564,177.3271619626421,42.34387813524937
10565,236.84792295107127,115.97848514847155
10566,-241.82830027285243,-60.86268098727885
10567,-236.39099730698018,-59.412185171746955
10568,465.6152303660478,209.23833817178246
10569,-234.56950067211483,-60.810935307191876
10570,-201.32739165060258,-54.39380395777357
10571,-178.3555630728421,-25.09447939380554
10572,-231.11889484751183,-54.53334599132338
10573,500.1934751680264,170.19762353560625
10574,-210.00300009391395,-61.51804289837729
10575,-223.42244552554692,-55.08115903432276
10576,-243.85698505223988,-57.64271904286719
10577,366.91199375041276,-8.42877692478478
10578,-240.90988566370223,-38.36915937978896
10579,102.13957794729716,20.39842861248239
10580,-147.93594662757496,-45.31094872042049
10581,-239.70461842956843,-58.65324717799831
10582,-197.2615212168097,-52.215255926097484
10583,-165.8459384241018,-46.82223527630944
10584,-184.54837374847855,-71.03427780166106
10585,-243.26617344358948,-57.92227582627078
10586,-191.6796174865102,-64.5300286984712
10587,-195.7190904585797,-29.51887115248168
10588,-239.01546066411623,-58.10650858187635
10589,-236.27720673597668,-58.35903093218974
10590,54.64187818207586,10.149791647580752
10591,-237.7592008629641,-60.31555873315464
10592,-226.37614185368474,-58.549908314155246
10593,-228.8620291113684,-59.79231983094944
10594,-70.27751544204357,-40.95487124930649
10595,520.7838829146195,48.5359407583066
10596,-241.61185157706922,-59.78163564147645
10597,920.3458646323195,176.98666987272367
10598,-242.9382396098217,-58.7311086628295
10599,97.55058079691274,-77.99103055929903
10600,-235.28779442591264,-58.77287062815829
10601,-122.62263196451605,-51.28390642121463
10602,-236.82662322344981,-60.215971017714025
10603,-197.41157576792682,-50.83425844614579
10604,-240.99327051443362,-60.81231684563213
10605,-178.60516692286936,-43.96074149955325
10606,-220.82743609299388,-53.98695891195691
10607,-246.81341111613227,-59.77696281470132
10608,-221.53896162087818,-58.18000361642783
10609,-95.7878028738079,-51.99339342693922
10610,67.33635226390224,17.18937244207001
10611,-239.3026312848157,-42.915909314945914
10612,-237.59731623050737,-59.50594391212426
10613,-69.46826187687005,-32.66834818196687
10614,-113.10165323508915,-57.2880568977827
10615,-196.2767027650348,-60.49087519919617
10616,-241.02748149259446,-60.87601620163805
10617,-234.75924755661998,-58.69628738295393
10618,553.2837212708637,83.30029082186097
10619,-236.6772067591455,-60.21956118146869
10620,-243.67665554698357,-59.9896291614377
10621,-141.14726575448486,-61.48242227471207
10622,-201.04244432757557,-57.81245308418444
10623,-220.76954016994864,-56.68362226894212
10624,-203.65280971864584,-51.01162803494016
10625,33.80877544179478,-43.354315143371515
10626,-241.50067471730753,-57.33909974444788
10627,-1.2280507496780577,-14.677252826875655
10628,-239.38267894489366,-60.146242663549216
10629,-137.70793763849673,-31.726031704542702
10630,-84.39033777909721,14.05466587671907
10631,-198.00115863694836,-47.60253240017997
10632,-207.25211399308364,-62.36774834570565
10633,231.7840729611194,-4.124088597415336
10634,-181.9340397263831,-45.24874217586204
10635,-160.99925078932995,-29.314877949638333
10636,-95.50523717456373,21.615010653451684
10637,63.845417470523266,-0.6743327411471117
10638,-166.3464985636921,-48.771328427568136
10639,-235.27886265161155,-58.8682683056866
10640,-218.20329501912096,-34.9061189062942
10641,254.2739204440686,131.68200083315426
10642,-97.29904170212438,16.994891507246454
10643,-239.74798354094867,-53.195239199213084
10644,336.0121406168447,37.971275708362604
10645,376.1471181770658,113.55774481210138
10646,-86.89788553689922,-11.555683959137916
10647,229.0128681288532,42.88454553517595
10648,6364.042890586336,2056.230033029248
10649,-118.13119891851221,-8.015134889402532
10650,296.4596321381935,84.51341054733608
10651,-241.8202796182217,-57.488604068987186
10652,-171.81184794707735,-37.283563561788924
10653,-241.1129490389589,-59.83679335125554
10654,-187.09595790446127,-42.68046032938894
10655,56.14111494124185,-1.7478295257039276
10656,86.72210835185146,-1.6630608998135894
10657,-66.18495206161363,-21.18166104060022
10658,16.135491714364996,-16.73241160846682
10659,-219.10505028334197,-58.90571433058224
10660,-148.1749286528447,-39.30699986945077
10661,-242.15908983764686,-59.98793643306482
10662,83.63084905712515,3.8036072691416942
10663,-7.916119250348212,-6.731920641052891
10664,-233.80037673297267,-54.395250263227695
10665,29.70095936183127,-2.720102804966583
10666,-155.59346903372776,-46.33008016865393
10667,-241.2799944620242,-60.37968418698526
10668,-146.84143916119012,-35.53429077419341
10669,-210.65287075595222,-52.08649384422067
10670,-206.10804418965517,-50.54808746813315
10671,186.26389900771272,6.135467134215312
10672,-178.74426519381237,-48.96612874276623
10673,-67.0171348985643,2.4781616946408844
10674,-93.29528986387743,-39.88838146057145
10675,2.9680766185767844,-20.470068625551487
10676,-33.02754093236103,-32.95561786255199
10677,-152.21924400637113,-38.55528389251009
10678,-234.72804297733035,-56.67321519963782
10679,-233.16173878968465,-57.75049816568689
10680,-196.4494059046666,-52.023495107431366
10681,-89.7887202404976,-49.370817941102906
10682,-127.84210287699611,-51.411552218717254
10683,-161.8470975707095,-45.250286206471024
10684,-87.32756038781702,-2.5568884935563427
10685,-241.29157552046186,-57.30821277147576
10686,-242.25449781562185,-61.305977700673296
10687,-133.46789817610394,-43.64885393161807
10688,-201.65446370593966,-53.781778605715786
10689,3217.6344462406914,512.8660324500736
10690,-193.00939152665822,-47.78368404085482
10691,-94.6383836577631,-29.93358963441481
10692,-168.2411550865341,-36.59025452025585
10693,-144.48184445829284,-44.2622500545237
10694,-191.18818488667173,-51.94956777588857
10695,54.92251466045995,-16.111949257451407
10696,-235.77898077735972,-59.44489180062302
10697,9.913387921638753,-18.53801663475518
10698,-233.5296434994937,-57.76923816217292
10699,-182.80561523068835,-57.873870815374936
10700,-175.70291048924594,12.586900851276452
10701,-237.61148023128027,-61.15744799793556
10702,-39.344524497957956,-30.60434822675427
10703,-242.2273137016981,-57.86159532377625
10704,478.4792216513345,384.1863446233048
10705,-243.07212382728974,-59.48588861238404
10706,-235.23112393999958,-61.32338576171054
10707,-132.20550608855675,-53.23656826223888
10708,-232.7165407964243,-61.1434903597326
10709,197.63683099490046,-33.779392080026
10710,-240.49720423432643,-42.28460756335522
10711,-136.362455873799,-51.68201116608743
10712,-240.2021251889682,-59.59538029348582
10713,-137.86864945029797,-59.54932025131725
10714,-190.287009722138,-38.88087304103258
10715,-219.04983784950954,-59.87359693732298
10716,-194.29183151488408,-50.45333441552755
10717,-242.89880273831187,-59.34184121399542
10718,-119.27735274429496,-25.453193133283147
10719,-20.611194713205744,-29.865066280369685
10720,-246.18602431666235,-56.231423934740576
10721,-162.80464355429342,-53.87026082729873
10722,-116.66938928559141,12.31174439211245
10723,-247.54262864706675,-56.47863428689205
10724,-234.66725882332355,-60.41082673597481
10725,-246.46391647988006,-59.06908270170517
10726,-183.63068017726235,-45.309243483919694
10727,-215.24039366612385,-56.07205291793054
10728,-242.16199590426464,-59.58556796990162
10729,-70.39392817179711,-27.321607379699174
10730,172.266779735987,-35.736695267247434
10731,31.428318763487198,45.11756286011886
10732,-241.81629185468765,-58.745233403944184
10733,-67.79525842264566,-36.87442877373973
10734,-176.55275385478006,-69.67881503532882
10735,-27.04835286173562,-26.19296424846239
10736,-208.50102804376849,-55.693264346714365
10737,-238.52987518027973,-57.9546000833039
10738,-248.01279257496662,-58.71157775468645
10739,-177.0658566928132,-50.440262885131084
10740,-215.7089838186767,-4.586757527294974
10741,-216.30583458124832,-24.683288902778028
10742,-248.78490590745682,-58.6303098954041
10743,-150.98601636598818,-54.91721836081009
10744,-177.5057426611473,-63.23121998432014
10745,-249.6078912849887,-58.937862384983255
10746,232.77530980861317,908.8782171091101
10747,-221.14321319508662,-61.22576946865258
10748,-228.31103554831816,-60.80543815231414
10749,19.684419712262784,-23.081622681461486
10750,-229.05017372633958,-51.56273489260261
10751,56.199050864519585,10.098942986428213
10752,-230.9853975499184,-62.27421591969402
10753,-243.81130245844108,-54.014216183650966
10754,558.304325510674,173.5279882464394
10755,-245.20519788799618,-49.213208046478684
10756,-34.580790729647205,-33.145355253233355
10757,-216.94877949117824,-57.26278256960435
10758,-236.96489120963923,-55.268550340906344
10759,-243.09918881502222,-58.68322129995121
10760,-243.4056839855917,-56.298071083241744
10761,-126.64529666422318,-26.280495399343053
10762,-42.604520078841816,-46.58707192907666
10763,372.12921643458475,-42.65562541118736
10764,-242.7468841319082,-57.64985339647181
10765,-186.86335815039686,-34.17439879326773
10766,-228.39226773430917,-62.820425964801885
10767,-215.47077968910446,23.27352777314335
10768,-148.88314196322594,-31.027484606604112
10769,-250.22597682106664,-59.048200275498544
10770,-200.10166049917478,-66.40129143553405
10771,-167.29823175295434,32.98932048023168
10772,-244.57421590983986,-54.20081459452236
10773,20.40174646240066,-18.296382154367087
10774,31.723358649840403,-68.6233997591924
10775,-189.10377891331882,-62.04139740280526
10776,-1.354492260160443,-63.3846860623522
10777,209.88283646593757,29.486371543897118
10778,4944.515073663367,-69.89709284284469
10779,-219.09090191564064,-58.13058579209237
10780,-231.14382252904514,-58.47976187214899
10781,-233.19406489884705,-58.925393249948385
10782,-232.45688912921378,-62.599536193245186
10783,-248.916342954081,-59.94959852717543
10784,49.89451046021062,-76.0604808805487
10785,-12.336197517944493,-42.37478982936746
10786,-205.16901592691772,-40.97582203485238
10787,-122.3259099308884,-6.650352794894985
10788,-90.54921100078057,-39.31829390270047
10789,-133.67768978540812,-48.00249240568337
10790,-244.39664853485013,-59.45764397649038
10791,-147.13265445331243,-54.04083625481198
10792,-241.64091373462657,-55.51477493172543
10793,-163.04791294508678,-28.658044616898724
10794,-240.89566962581802,-46.22902943985967
10795,-219.75047023141119,-60.24774744923491
10796,-244.73334283119888,-55.453604349085666
10797,-222.0941549225982,-62.499442336255356
10798,-209.51310918725463,-43.24696360569151
10799,-235.00696141806472,-60.9933137601384
10800,-91.9225696605453,-52.24471720555056
10801,-12.090583426421004,-17.215825864641058
10802,-63.60462808947855,1.1156863884999366
10803,-238.03687961894417,-58.18946967441667
10804,-229.99214926419648,-41.87311499984133
10805,-217.26223799915948,-58.706061836275275
10806,-119.2361401927468,-56.76757917540268
10807,-245.84700404119374,-59.57270335976795
10808,-235.3604352918104,-61.3671068996153
10809,-237.2173819704975,-60.57932844793733
10810,-244.38797977234532,-58.576722231458376
10811,-230.46391254110642,-30.302179411404943
10812,-247.7141337047188,-59.323354283985516
10813,60.82503259812403,-27.215911301557988
10814,-45.298124424883284,10.451563381595708
10815,149.25870544720334,-23.104991870807797
10816,-237.87375552652153,-59.3388600959402
10817,-135.01064270411865,-44.95657854965399
10818,-240.78327082975687,-59.989206986014565
10819,-234.4935059452692,-52.3092929622043
10820,-245.65774759099534,-56.98417934900928
10821,-60.74248180807868,-47.15989896870984
10822,-237.1090665217751,-58.17771357572192
10823,1235.069068698489,122.16326267271911
10824,192.87918113139946,-17.922221658818504
10825,125.70709781501435,87.62069263296877
10826,52.07117246022984,23.684898125146425
10827,267.42142520171683,28.87108951363544
10828,46.05272592521636,-29.319424649662743
10829,-236.51542835507485,-61.04322085429797
10830,-195.41643524942884,-19.815447000290547
10831,-7.83870570915179,-35.31501230761686
10832,-237.66102085669044,-52.18569438096202
10833,-169.0570567671538,-19.813728193411176
10834,-237.66141696799053,-42.056057486338304
10835,-218.79811878239633,-63.17895380713976
10836,183.12917316910037,12.537892943568387
10837,308.78597800387666,-32.861385518106324
10838,-229.93644155352374,-62.95193669702243
10839,-246.3067673303229,-58.247010222174374
10840,66.0448400234911,-22.646497839803548
10841,43.11892042606388,-22.68019841357588
10842,-238.35066406023,-55.1518562656315
10843,-145.16856214563276,-45.909906748170094
10844,-220.15407936706754,-64.82846101745695
10845,-236.9006338998062,-20.196308100969667
10846,-205.13360620696972,-49.660069130914124
10847,-104.06956002787099,-19.379308396093272
10848,-115.43099103202388,-48.763359995308406
10849,-233.17966737965668,-56.1633709711223
10850,-247.42227906605274,-59.270763027115024
10851,-215.71173520591194,-54.998359452818065
10852,-201.6404849374725,-56.26269398405141
10853,-92.18448807546892,-47.972906891010325
10854,-243.4490212016719,-60.09951187352595
10855,62.81306242191912,-4.702342031597283
10856,-186.7161510273134,-55.56796982284369
10857,-202.9409483964116,-21.729692675434706
10858,-241.53479270621372,-60.46382737859128
10859,-246.9995284309383,-56.48526201029593
10860,-231.42524524341303,-59.967996851281754
10861,-190.0073084757646,-52.51476397935039
10862,-225.98686153284154,-61.59436406176552
10863,1362.2473406286317,284.93919813293195
10864,-130.18673902937357,-57.90232741372198
10865,-70.72695571468351,-47.560881306846454
10866,7.011884184477766,-44.99519231100718
10867,-172.60313725415986,-35.992842807762905
10868,26.3621122033812,-2.6493672055912354
10869,-228.02516139877204,-59.432790025237864
10870,-156.8144961145947,-23.22447892175614
10871,-149.8406313358383,-41.088753957286166
10872,-232.09977888024756,-59.191266377568844
10873,-245.51127076339216,-58.00559457340467
10874,-203.39840966621412,-60.558280600722
10875,-241.41837144545428,-57.5708086007636
10876,-84.6832902507017,8.475154345219757
10877,1082.0100800895764,506.80235582641694
10878,-96.7399391462386,-43.25224422363094
10879,-7.470243750982453,-67.02355727136617
10880,-49.64637912244706,-59.18383055830471
10881,-238.21802861821834,-60.68769990112633
10882,-196.27469763253214,-32.6752225278791
10883,-238.52815192039924,-59.666277765276476
10884,-182.20030744194648,-56.559460919145074
10885,-178.47175351542847,-55.368120873940306
10886,-229.03189374696663,-61.962054320814225
10887,-228.8291531427217,-60.91113032635948
10888,-242.78101202816515,-48.015660552873214
10889,-225.5789482077364,-58.50542195116439
10890,-190.7950094881662,-39.164791915653616
10891,-223.6494026193676,-51.93297112433216
10892,487.668523253604,182.09885424277755
10893,4.22381208529276,-48.577254880673024
10894,-244.3440701304427,-59.81324979742551
10895,-58.758000349438305,-36.29448458662655
10896,-15.610047258234411,-60.57902735672717
10897,-220.78540807012513,-62.925542678969386
10898,-249.85469623846328,-57.84372875875321
10899,33.91380013060253,-29.544327533198054
10900,-24.280553356294043,-36.36720414421716
10901,13.209553678106662,-39.404463091447305
10902,-104.08636237130177,-57.69339841438581
10903,-91.59632945703675,-57.67752113802302
10904,-246.40321916316918,-59.52297202337154
10905,-227.34988066726152,-60.36947709711747
10906,-116.40976113574175,-68.83976985270081
10907,-244.55144584954814,-52.73827230345788
10908,-152.90333857613706,-65.44829563077546
10909,-163.26687117836357,-59.47280846961998
10910,-133.4036240134682,-58.37866312835099
10911,10.120529565680478,-24.857065085671344
10912,-246.01100805320795,-59.28773264766573
10913,-194.1890899175474,-59.957942596288056
10914,-233.63665669527322,-58.38491926344643
10915,-157.38409341108925,-57.61514033331465
10916,-104.94582283910535,-48.59109803924218
10917,-212.6209635635332,-65.5011437928203
10918,-235.28312110052693,-60.93851459410221
10919,-236.20139326582617,-59.975296909987044
10920,-170.1374288484703,-59.572167870137335
10921,-227.89176565316558,-60.67741634522048
10922,-249.5528460210964,-57.96157509841493
10923,-240.55407828620994,-60.62587926957997
10924,-216.6040537684819,-62.801061170862745
10925,-242.66155680271333,-58.888311415935206
10926,-186.29613251107173,-60.15141169539764
10927,-215.39105393279658,-62.48434272017034
10928,-226.6830658275805,-61.63488591766764
10929,-238.27540834846843,-57.983682349851705
10930,-244.8639438686691,-58.574425090284926
10931,-240.93334037823695,-60.91878201065051
10932,-247.76087465913417,-59.29423885734456
10933,-226.938023642761,-61.857720952954196
10934,-235.92294751927338,-59.19988631180347
10935,-234.54330158653988,-62.33163814898201
10936,-242.7450814132301,-60.386303583826994
10937,-235.68086967781218,-58.50418978808826
10938,-236.4549361124903,-56.722248092553535
10939,-242.50033915054513,-56.59364763330652
10940,-178.11922752480217,-52.38665686821181
10941,-231.91089822996463,-59.19985874270053
10942,-236.17144627105557,-59.01183714044175
10943,-245.59089787579921,-47.75632077164223
10944,-215.47995661537936,-63.13503233524551
10945,-169.5827747652444,-49.081216325512834
10946,-245.57108512703263,-58.19800628939974
10947,-216.1418216811015,-57.38541077724548
10948,-250.71231212338762,-57.974795766474884
10949,173.13926151570607,12.992073140331122
10950,-214.57503013832493,-56.95962340089626
10951,-189.78255974703072,-28.66293336279268
10952,55.483202380707944,-29.31545531599636
10953,-232.732208873101,-60.53071226846245
10954,-240.3445770091675,-50.18460069969014
10955,-243.30019429779517,-59.17740549743416
10956,-234.1153494939799,-38.84509227456158
10957,283.12231850314396,41.08465341030053
10958,-168.40605374404177,26.977373241952183
10959,-119.87166583488332,-77.87700833152473
10960,-232.61702470831557,-7.672520839482236
10961,319.60712214457004,-115.2803902945864
10962,-179.31284255943285,-53.51976145482698
10963,-168.8842818283447,-52.09807079258674
10964,-209.3467829425387,-9.533386109533186
10965,342.1848685151511,19.00139105295482
10966,-233.38602685627873,-61.4068006406309
10967,-235.83352605061643,-11.06712892826195
10968,318.18308326302093,-76.99911238469547
10969,1520.602805746613,-89.01528440740658
10970,-247.0701972397293,-58.75540458783651
10971,-223.51894608086087,-47.03801616579932
10972,-228.93790751032316,-59.67539610388021
10973,-208.43840958462795,-60.86044759577438
10974,-105.51890758297532,-14.955404655015485
10975,-205.43613724500386,-56.699505306671846
10976,-137.77349293457408,-33.81219865052682
10977,-101.41190178243363,-44.22215463320111
10978,-138.6184898707953,-55.797491664615514
10979,-176.11856558442244,-50.50443979527885
10980,10216.3531087689,50543.0993360125
10981,-122.94202978018093,-30.692616508855604
10982,-243.65885117680136,-61.05054741714311
10983,461.164607482602,-45.66395815106721
10984,-243.32804803180528,-56.43543864273305
10985,32.48390050938393,50.88386685037368
10986,-249.38111482885645,-59.233001673346145
10987,-0.495711440849247,-56.74465544860144
10988,59.16202041789603,-81.32301926971209
10989,-186.09939064928986,-47.929960869753415
10990,-241.1704779162038,-60.90378126673476
10991,25.840060424460983,-44.646884645361425
10992,-244.0101067535739,-60.738874354039865
10993,-243.66199459003906,-60.162698564523424
10994,-242.56217393257057,-60.748638233509176
10995,-240.97001512410944,-56.383749839079954
10996,-238.10412146281632,-60.880578228213125
10997,16.03171863640171,-32.456049583889154
10998,-195.755054316979,-63.070961969492465
10999,-228.1248307419067,-51.153223998859715
11000,392.7166546730495,12.389168311335816
11001,-243.35714852417607,-59.70971131729797
11002,-150.34452403607042,-19.57209934303347
11003,-239.82938000193758,-59.774906843285905
11004,-132.50518603253337,-54.31490527812143
11005,-169.3734234376962,-50.79346904975079
11006,2264.0790817717148,565.4272996458416
11007,-148.72172486136637,-44.608822998584806
11008,-225.55982375758,-59.312783297744154
11009,-198.20665514869168,-44.33828704079479
11010,-45.038839492466366,-47.88578749374159
11011,-215.84641068344672,-56.21875980320022
11012,-65.54356647513822,-38.234465960817815
11013,687.3187582862029,131.94128435528728
11014,-163.09457537687408,-54.828774828699906
11015,164.26340298612706,24.6039688101421
11016,-247.68825952884615,-56.05804730057999
11017,-233.60775073371676,-60.653070987642046
11018,-233.44443286773196,-43.20048124724907
11019,-243.7759056510638,-59.095556055116944
11020,-247.52947188587194,-58.659388851297685
11021,-250.4407237813427,-59.180504792777974
11022,-127.58175229641907,-4.5330156747842825
11023,-217.49277027106612,-45.410228870991766
11024,69.70404284454342,-16.866933981735055
11025,-240.33178151312848,-59.69340819412253
11026,-240.751233003543,-60.36894590277517
11027,-208.9296645582999,-56.735659858201444
11028,-249.07872424149284,-59.760358019003384
11029,-244.96356486161216,-47.95118720983778
11030,192.92985288510332,4.185790276927627
