,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73
Sample_41,0.38142566975129155,0.3830172503366028,0.3872280529258424,0.4089929769843918,0.43870882912801645,0.35487485429186294,0.4457563696331221,0.4272735146479156,0.4092721174305078,0.40201906628210526,0.8856405109127319,0.8907815074865542,0.8928080792741641,0.35786660912098855,0.35635693209781827,0.36401951930753823,0.8623436659785757,0.8556469413090102,0.8719283842989357,0.30098500622460395,0.29754804374331456,0.2972196202721048,0.30136889675131184,0.3039756374992419,0.30411440685495283,0.407153547466312,0.4261368006959309,0.40843206524977066,0.3666510441875767,0.0010088939699961733,0.3721795697653766,0.42829638971271256,0.4527845254062342,0.4599819877304063,0.4011407084798235,0.40971793267179035,0.40167488117012123,0.980913922658094,0.9809304377897775,0.9808558294689655,1.0,0.9992747046072543,0.9989751263418908,0.9042436197023107,0.905381382948449,0.9114064066121235,0.8919415087842482,0.8944142081309979,0.8929802495107115,0.8464134319034398,0.8542293818917478,0.851132048345605,0.7855802401870043,0.7887181494703293,0.8067257657106314,0.7542174636611572,0.7499770709322623,0.7294838212009869,0.7400687952112345,0.7526635764140995,0.7465545475320174,0.09052810398850125,0.18563795124408108,0.3483870814640806,0.20379392869653798,0.2437761390949364,0.04930264701847872,0.6094556259730971,0.8616015987405288,0.869269193706663,0.8777242663153716,0.8249419709658111,0.8746502712480858
Sample_42,0.3773158381780963,0.3789617874309486,0.3830935004203851,0.4039171288139228,0.4336825020328861,0.3509837145642953,0.4420547755500906,0.42363504486017717,0.40568108681852766,0.3984333703852787,0.8778134766619257,0.8817699750420448,0.8848002297924167,0.35445746851371346,0.3530363241351415,0.3606973340483857,0.8513973703108899,0.8449224372484995,0.8638693322165264,0.3132399317035967,0.30965321661404055,0.309339694894062,0.3131552800781542,0.31599786444601297,0.3160248907561781,0.40456446538783486,0.42384823452913944,0.4055165476549398,0.36340953163790846,0.000875316136340732,0.3689865403187389,0.4254816261122141,0.45020324397175365,0.4572957072011315,0.3975309201566176,0.40601365521704735,0.3981050198743426,0.9777814199588862,0.9790529872688891,0.9798201843810336,0.9992747046072543,1.0,0.999742447857366,0.8978948450109482,0.8995986946697385,0.9048534575360689,0.878562710427171,0.8818810888891828,0.8798724127031816,0.8389598137888609,0.8460949464806572,0.8435639260715407,0.7868952540977106,0.7897887273187726,0.8078144586106458,0.7532683084739523,0.7493971765017841,0.728617239924646,0.7397054785659073,0.752374510066673,0.7471639115363937,0.09009908610368766,0.18606914831490856,0.3488813490965958,0.20285555110723621,0.24247393949125898,0.04911352980666682,0.6197730178382297,0.8602038864043459,0.8661289624363153,0.8734002229658925,0.8269441247281901,0.8662881556647586
Sample_43,0.3851578231566696,0.386781582180873,0.39087314519428457,0.41155772954950426,0.4409599386555282,0.35898743795471855,0.44937321015831144,0.43111519261746256,0.41339226719443045,0.40618741140566467,0.8766086907792663,0.8806925504935529,0.8835955981576455,0.36234087561341816,0.36095849513178224,0.3685326865065389,0.8500456127788117,0.8434203428362385,0.8630341313392865,0.31625064938074754,0.3126302400997011,0.3123278112243122,0.3158853038437956,0.3188298822593193,0.3188532561734728,0.4122888826060175,0.43146950319263233,0.41329163291007587,0.3716166497015733,0.000858071202535273,0.37708589259043623,0.43306107976408104,0.4575940268990655,0.46467112036393204,0.4054398780255531,0.4138455547074593,0.4060016799645844,0.9768463285887198,0.9782631281924655,0.9793084860616499,0.9989751263418908,0.999742447857366,1.0,0.8959045152914318,0.8978220649153598,0.9035447899269781,0.8755336920999379,0.8792998189252172,0.87706046282819,0.8384841336114428,0.8451836565142385,0.8428896332574844,0.7885980768382687,0.7914357995078029,0.8091041807051085,0.7540519525456351,0.7499749085633549,0.7293296533469968,0.7405578775558899,0.753153341905289,0.7481104236342038,0.09122935537181986,0.1888306622333869,0.35504766265237003,0.20526568434108974,0.24676748433610368,0.04999168521807157,0.6194167733855506,0.8593752879068193,0.866107117054656,0.8729543701977629,0.8278338732813287,0.8649289234961672
Sample_44,0.3779664909860548,0.37979593437990505,0.3843235224156959,0.4043392316442706,0.43106557967107556,0.34884758587577624,0.4421803029833755,0.4231753781651953,0.40222920250493277,0.3949908002539701,0.8967199543155243,0.9067928796934492,0.9036259632314919,0.35004907177022865,0.34810090397479493,0.3552876883329357,0.893167847312637,0.8888543288288253,0.8915410299191029,0.2812467353383418,0.27936874791750027,0.2786646769751525,0.2751249210557845,0.27767883376105246,0.2780515884329013,0.39784249366593377,0.4157231684755201,0.39942060190809603,0.35693422988328666,0.0026332968124872336,0.3630947010641524,0.418329427285391,0.44205153051986695,0.44949484141857715,0.39114672259380745,0.39972233172584415,0.39158811433099183,0.9302870401401359,0.922196049683327,0.9203744370686451,0.9042436197023107,0.8978948450109482,0.8959045152914318,1.0,0.999176172430107,0.9956230789852819,0.9494908956080726,0.9537423764875116,0.9515815452739269,0.851911323096508,0.8594778981468867,0.8562709405475413,0.7683323248015442,0.7727394466909656,0.790141169393501,0.7671452998986792,0.7618455792545952,0.7405470636311525,0.7412543432254566,0.7538184318594979,0.7455743473010426,0.0874393260476489,0.17185371552264259,0.3271477779817931,0.19814419298785937,0.23551201899409555,0.0474063635547903,0.591051754062343,0.8687257171864913,0.8753246305445546,0.8825892226659948,0.8267265840920509,0.8924799839777445
Sample_45,0.3791171955050172,0.3809592882736975,0.38542439702164494,0.4049754140093724,0.43149506743787125,0.35016590636905165,0.4435573004721002,0.4246325148421577,0.40364671800441143,0.39644837441871983,0.8953677493700032,0.9050227510705051,0.9021389870438998,0.35143441533649916,0.34957802070626215,0.35665536449734225,0.8895853110442105,0.8853236111807722,0.8894397017837545,0.2901941393809571,0.2884276402483498,0.28765899693025887,0.2824528879349231,0.28542111521956853,0.28575200361249536,0.40019770376107716,0.4182927423255256,0.40162765717331333,0.3587444289495712,0.002650179090597055,0.36495230205172413,0.42033751417832677,0.4440174049632769,0.4514780652658048,0.39269275175610674,0.40121592040897897,0.39315181180842435,0.9299898959661321,0.922412246371529,0.9209327642027408,0.905381382948449,0.8995986946697385,0.8978220649153598,0.999176172430107,1.0,0.9960353134208279,0.9456513109071031,0.950567938019172,0.9478967160713186,0.8485400543235126,0.855761429459664,0.8528315151546544,0.7711544687237402,0.7755984577214612,0.7929611219411768,0.7712718221466693,0.7660388243960887,0.7443895085827156,0.7434820800241687,0.756102066358463,0.748381240165935,0.08739957608316344,0.17280433321955455,0.3295470151828901,0.19802003662191298,0.23622488350203008,0.04747342068696742,0.5997776161034769,0.8717967220706072,0.8772680894151391,0.8844750217064521,0.8319269789309452,0.891910222999426
Sample_46,0.4317603281711842,0.433417247564489,0.4377866816632714,0.4583398702490568,0.4834883195045334,0.4037692540707889,0.49388593563593897,0.475669152992407,0.4554805698468929,0.4485306467786581,0.907445342958969,0.9183822927221039,0.9139866195490547,0.4038271878071576,0.4022191245920441,0.40876812734391016,0.9048915424112816,0.900203624387121,0.9032360527179629,0.2778759745219468,0.27563681705643084,0.2750419063363318,0.2706293086371948,0.27345045606485774,0.27364722944916114,0.4529264525537404,0.47059546577250927,0.45476541652453795,0.4126906581539542,0.003145882968298135,0.41887711632502656,0.471277100571302,0.49383662883193397,0.5013680250832027,0.4454103923900656,0.4537809691530952,0.44580104728899117,0.9327884073549563,0.9242474736351819,0.9227740126115463,0.9114064066121235,0.9048534575360689,0.9035447899269781,0.9956230789852819,0.9960353134208279,1.0,0.9533037852125841,0.9593694907004465,0.9560867107795635,0.8588991025326749,0.8654165285215153,0.8624100943929572,0.7785891813577263,0.7832254686771587,0.7976328208637422,0.7771123713612007,0.7695734239513679,0.7496975824699925,0.7482514741956747,0.7599636693600443,0.751089931243285,0.09587197790387315,0.19016356394379053,0.36674874204675684,0.21614464900342426,0.2654317022768503,0.053697362060821006,0.6073809328377996,0.8844798884873,0.89415044288906,0.9008260758931081,0.8465345896574173,0.906154238842104
Sample_47,0.37617225359101697,0.37715251528859295,0.3820195982885378,0.4085514151459442,0.43867405080815697,0.3459618788667826,0.4319946062038138,0.41340901479413383,0.3949088238067233,0.3880349770752041,0.9298951441313544,0.940211371295452,0.9321108713295755,0.34744476957242315,0.344142975496177,0.3518566451453877,0.947967470671691,0.9450641706982604,0.9262981681688215,0.1378376698406769,0.13430659884701718,0.13389537563319057,0.13423403093005076,0.13660871583512643,0.13592774232319715,0.38245224540099143,0.39763417398813306,0.38656480359542,0.3493938158022444,0.002643961204809962,0.3545787110402175,0.4028206129369815,0.4233219799382419,0.43140955390581787,0.3850246161375832,0.39413464013649957,0.38523220205467007,0.910936365198106,0.8944591949068217,0.8868318967065973,0.8919415087842482,0.878562710427171,0.8755336920999379,0.9494908956080726,0.9456513109071031,0.9533037852125841,1.0,0.9987319339253321,0.9995877990313029,0.8514060315317371,0.8644413501173486,0.856861007571689,0.6973624125960568,0.704351183914111,0.7197052939253212,0.6998775844058701,0.6905926420339596,0.6747488452747572,0.6845708448539399,0.6949772666005255,0.6808748135916078,0.08599930188311378,0.1580800121351928,0.3041131541957342,0.19732110238349915,0.234317789951013,0.04670069524619216,0.4812269733695712,0.8289003340924774,0.858588489475353,0.8751741369102083,0.7693532279536893,0.8990321377999478
Sample_48,0.4061832782374687,0.4071435440685357,0.411909452968962,0.4374337632836073,0.46705071415037547,0.37607956933706416,0.46122193139793743,0.44295057009738575,0.42477622862801206,0.41799350732452506,0.9368481275813554,0.9461963415939912,0.93810556329562,0.37786214170891735,0.3746605095284408,0.3821704750680572,0.9548508745258101,0.9523761300508525,0.9352281164260046,0.1463062956043018,0.1423539072477915,0.1420124436634615,0.1415799963047341,0.14431856860863349,0.1432792507551064,0.4125998014171922,0.4277081885647419,0.41669743905813805,0.38004510728791135,0.002776766725984575,0.3851678063598735,0.43268813379852594,0.45290994989018774,0.46097776723230155,0.41506489352336917,0.42400380574021007,0.41528252161591606,0.9117420563983069,0.8956928093217739,0.8891069291976721,0.8944142081309979,0.8818810888891828,0.8792998189252172,0.9537423764875116,0.950567938019172,0.9593694907004465,0.9987319339253321,1.0,0.999379286468932,0.8541271242838305,0.86561736084421,0.8588800576187096,0.7077999578526272,0.7147644610740943,0.7284950676748495,0.7074859557705365,0.6971948815719153,0.681789016055063,0.692299173590158,0.7023744302996736,0.6887144487712374,0.09083296732830588,0.16923141908118874,0.3289054933042466,0.20863887978417137,0.25233369966128494,0.05030971200901669,0.4936577697909227,0.833299091423306,0.8666216370419829,0.8812934484478572,0.7814335671674776,0.9001308397240947
Sample_49,0.3914441465622545,0.3923619065738461,0.39719082749671214,0.4233312985263916,0.45321884484019476,0.361149693453559,0.44647672377381686,0.4280579973410683,0.4098097103079048,0.4029762224893577,0.9332112229852554,0.9435618589934738,0.9351947017323832,0.36287630291780293,0.3595150072041309,0.367218310651475,0.9520297968365019,0.9491795280131397,0.930769122453339,0.13912208418570132,0.1354543803153392,0.1350557605512111,0.13539312428536948,0.13784213017212193,0.13702907526633826,0.3970341954742789,0.4120604826558402,0.401281565029356,0.3649155898399027,0.0027097326304265455,0.36986362568577297,0.41744049185291204,0.43782246607328157,0.44590194391282534,0.4002803816741925,0.40929131965963,0.40047186014839226,0.9114758563152391,0.8951308920298018,0.8878615795840413,0.8929802495107115,0.8798724127031816,0.87706046282819,0.9515815452739269,0.9478967160713186,0.9560867107795635,0.9995877990313029,0.999379286468932,1.0,0.8529415369496126,0.8654528721178691,0.8582494905720817,0.6999460594778892,0.7068793105257825,0.7215239945521371,0.7014230320341092,0.6916806984023668,0.6760027302074717,0.6866436297124107,0.6969516682647195,0.6830911358174933,0.08870242000531835,0.16379210856199747,0.3165872623264524,0.20314420144325065,0.2436627081613489,0.04878646546104258,0.4857820834147616,0.8299122201839023,0.8615156435997757,0.8771071303819915,0.7735561894163447,0.8994195479036052
Sample_50,0.4540383789610223,0.4572367066240121,0.46184179135533915,0.47658261115041484,0.5181179803490774,0.42795315075727614,0.5167438797354679,0.4979702468813222,0.48149758369022716,0.47383879601220386,0.8373575163854571,0.8465040899457356,0.8426336511183943,0.42835527947287194,0.42803693278260607,0.4349215657652091,0.8428120188831877,0.8386865782792166,0.8391127664584355,0.23635320598302098,0.23459074714656558,0.23366918019898067,0.23923193204166948,0.24090725822937975,0.24232804042135336,0.467604905224476,0.48217649072107704,0.46636444622788814,0.4176205821605341,0.003023613346249388,0.4289837326543419,0.49146553897732065,0.5155226698962694,0.5191595809440219,0.4591708603696345,0.4680946251160573,0.4604463910264745,0.8524241066589161,0.8436346089461559,0.8399490665927191,0.8464134319034398,0.8389598137888609,0.8384841336114428,0.851911323096508,0.8485400543235126,0.8588991025326749,0.8514060315317371,0.8541271242838305,0.8529415369496126,1.0,0.998258855254222,0.9989831130307588,0.8870682425022784,0.8909779663786134,0.8901642527051736,0.8517535257795416,0.8429663266233078,0.8371238695681494,0.8743614676721558,0.8793768180529277,0.8701844182125981,0.21500285998346044,0.3015958683025103,0.4393920156873841,0.3462250697077285,0.37688892562803006,0.17204047395687422,0.4570950190691827,0.7592307845952732,0.7785220207713902,0.7858304405567432,0.7163985374532189,0.802151965863223
Sample_51,0.434491544484889,0.43756578473627455,0.4422473773468914,0.45840296962789534,0.5004047495310349,0.40831418273305076,0.4970707673339879,0.47803952215210627,0.4617116539032822,0.45388152359482165,0.8428818868946459,0.8524293257405304,0.8485588397787989,0.4080835613653612,0.40745506218753436,0.4146912848395348,0.8498733969963002,0.8456560220757889,0.8443858800869484,0.23372072720140438,0.2323189606432199,0.23134515767939615,0.23732115738658,0.2386626270806564,0.24044587509786788,0.4470174929128814,0.4615705871263293,0.44618230546616494,0.39847538522601705,0.003058811808242644,0.4089744088512418,0.47129188229270735,0.49591388202137676,0.49959629995362714,0.4404076998906933,0.4494626774524565,0.4416416364663994,0.8620205743216046,0.8528524439959839,0.8483564502696748,0.8542293818917478,0.8460949464806572,0.8451836565142385,0.8594778981468867,0.855761429459664,0.8654165285215153,0.8644413501173486,0.86561736084421,0.8654528721178691,0.998258855254222,1.0,0.9993441367451644,0.8802236179009808,0.8838156107083001,0.8846731460904211,0.8496119885636121,0.8421307473444686,0.8353103881690936,0.8701457628394406,0.8758497402873583,0.8661753536361646,0.22072959259225486,0.30323194914470986,0.4287314772982608,0.3459250875908663,0.37124436099421326,0.17846117294404376,0.4595865985877918,0.7666856799836762,0.7830009678643164,0.7918704594684061,0.717924295324049,0.8110681305970314
Sample_52,0.43899813466767823,0.4420283986016708,0.4466649587275594,0.4614866145412506,0.5041617429978325,0.4120579568239152,0.5009415519367642,0.48186180620043684,0.4658745191406906,0.4579727984691733,0.8395291978615915,0.8485515679890189,0.8450427899243592,0.41343067269819184,0.4124897657746667,0.42007211535497924,0.844612427230639,0.8405469733657571,0.840853039044676,0.23996667559879584,0.23826721214181149,0.23732356462135965,0.24314076151451347,0.2447035552614704,0.2462396330954724,0.4505090819881759,0.46505092085986127,0.44965308647843405,0.402228266411083,0.0029114345545089484,0.41264038204852377,0.4751258908517718,0.5000480378442779,0.5035727649135902,0.44434888874061246,0.453339195573283,0.44562359705536925,0.8582997744978773,0.8495291458310293,0.8455643426573539,0.851132048345605,0.8435639260715407,0.8428896332574844,0.8562709405475413,0.8528315151546544,0.8624100943929572,0.856861007571689,0.8588800576187096,0.8582494905720817,0.9989831130307588,0.9993441367451644,1.0,0.8866942028648435,0.8904138017829241,0.8907787194169142,0.8545217487537703,0.846880518719601,0.8404069402948179,0.8772379062241454,0.8828383059332093,0.8742271030556471,0.23031819470282713,0.31382399800529936,0.44030641752975613,0.3569963935717067,0.383123689266136,0.188025941601983,0.4616137268125005,0.7653622330023657,0.7816454259390574,0.7895956081075729,0.7193489100740971,0.8066448987602906
Sample_53,0.44300305384679944,0.4476618182167193,0.4510392547647717,0.4584772499357113,0.49468409633885313,0.4307478297702104,0.5149617399536597,0.49804591577556445,0.4826358430888982,0.47513120793163116,0.7173409906279866,0.7191851162070464,0.7227809529965016,0.4200494621543158,0.42393044753302206,0.4272931205931532,0.6920280156821065,0.6861466733487278,0.7139058411515997,0.42322875544063765,0.4235157626700376,0.4220902183732036,0.4148022331769879,0.4172020906119162,0.4195329861795217,0.48226378526307384,0.49738124248320265,0.47661478156067555,0.4214430873301903,0.0030087234620229594,0.4343103613612083,0.5002867734253423,0.5261587032708079,0.526212315199659,0.45688023268555694,0.4645770605633162,0.4590128909710956,0.782365391962051,0.7849304729091563,0.7886149024438457,0.7855802401870043,0.7868952540977106,0.7885980768382687,0.7683323248015442,0.7711544687237402,0.7785891813577263,0.6973624125960568,0.7077999578526272,0.6999460594778892,0.8870682425022784,0.8802236179009808,0.8866942028648435,1.0,0.9995979264881831,0.99474184886006,0.937685420587651,0.9346857778372181,0.9294431158700308,0.9120007289646745,0.9144937017896175,0.9117942148168537,0.32281396778045485,0.4152543109252355,0.5101091553312637,0.42704116648926904,0.4456787358663562,0.28376886353804986,0.5241817294643238,0.7336415729337341,0.7338160055991556,0.7329058796681549,0.723349355748256,0.7148772565513759
Sample_54,0.44406931154379303,0.4486752887430862,0.45210691507516193,0.4594596932655531,0.4963261704444444,0.4309490205027012,0.516130240538291,0.49899570908309065,0.4834441155730967,0.475885170556814,0.7229310080857216,0.7248638539854997,0.7282387966924578,0.42135934490169413,0.42496673100746807,0.42860866273773324,0.6979064258344388,0.6922059406611619,0.7191872665779043,0.41672697833265443,0.41646168887337526,0.4151066454704548,0.40728890205978696,0.41005523357739526,0.41190954649004197,0.4826452824584485,0.4979069883977577,0.47707151717770596,0.42157227667404895,0.003035973621147132,0.4345398415717048,0.5007767227251733,0.5267245995441199,0.5268994662078503,0.4573328540474579,0.46511969121107866,0.45946154167624675,0.7858011447786053,0.7877269510222611,0.7912382287411179,0.7887181494703293,0.7897887273187726,0.7914357995078029,0.7727394466909656,0.7755984577214612,0.7832254686771587,0.704351183914111,0.7147644610740943,0.7068793105257825,0.8909779663786134,0.8838156107083001,0.8904138017829241,0.9995979264881831,1.0,0.9947926865312315,0.9373204240424543,0.9337523857614739,0.928824062514758,0.9130944776158704,0.9154513248224391,0.9126849160991659,0.3226204665172564,0.4148152474000031,0.5112532909809836,0.42832454592237734,0.447629170628841,0.28343695931882495,0.5224997581579249,0.7367232506955397,0.7378376840768766,0.7372071689594665,0.726111440063964,0.7193732408022605
Sample_55,0.3985795693485489,0.4025831269895934,0.4060969817143709,0.4144833921895887,0.4522257910472442,0.38033268447481267,0.470373834553216,0.452340114869367,0.4352359979138321,0.42757083736364354,0.7334011741811582,0.7342973789115727,0.7392876207446147,0.376578160779491,0.37844579696656444,0.38364979314478886,0.7041215058984974,0.6982964923041582,0.7267145171863125,0.43551068005671123,0.4361459140964803,0.43467747449348876,0.42727874527556836,0.4296460405995252,0.43209721875411244,0.433453051470557,0.45033143873243325,0.4292345635573026,0.3762002667008367,0.002469815741304959,0.38778420257171536,0.453426192975208,0.4796806391796931,0.4815740673863224,0.41209225065081395,0.419970412752111,0.41387781378145716,0.8062128670322376,0.8086563617347837,0.8116820639751824,0.8067257657106314,0.8078144586106458,0.8091041807051085,0.790141169393501,0.7929611219411768,0.7976328208637422,0.7197052939253212,0.7284950676748495,0.7215239945521371,0.8901642527051736,0.8846731460904211,0.8907787194169142,0.99474184886006,0.9947926865312315,1.0,0.922880968276959,0.922242480439842,0.9098662531920017,0.895163042454097,0.901947586482451,0.9015917459559327,0.2516454146534666,0.34183679110908644,0.44828862053285856,0.358285562718964,0.3770646077804775,0.2135638463866058,0.5317764347703844,0.7586518883552101,0.7514452661669645,0.7521045654450038,0.7391330318561428,0.7344999904639092
Sample_56,0.4228289564935819,0.4284803428240905,0.43191859945771915,0.43829438310122953,0.4703328286403059,0.4170652529671608,0.49559670506502007,0.4792983510806804,0.46458097537135024,0.4570270831842427,0.7052517688990959,0.71052033347496,0.7112817630227184,0.39494759593821754,0.4010946909282594,0.40221910328732696,0.6856567024337584,0.6801023165140351,0.7011361205927741,0.4052874748649371,0.407486946276027,0.40574198691864255,0.3882331197821704,0.39005234423182916,0.3940174277460832,0.4660327835129365,0.4786464516957223,0.4587784252733395,0.4000258079469155,0.004403617322012512,0.41357448324859086,0.482152806442003,0.5086452148614308,0.5063603316169623,0.4365044199759789,0.44441266675122126,0.4391700083155037,0.7610641708270466,0.761958135571593,0.7643882287512386,0.7542174636611572,0.7532683084739523,0.7540519525456351,0.7671452998986792,0.7712718221466693,0.7771123713612007,0.6998775844058701,0.7074859557705365,0.7014230320341092,0.8517535257795416,0.8496119885636121,0.8545217487537703,0.937685420587651,0.9373204240424543,0.922880968276959,1.0,0.9987155620923429,0.9975121548660623,0.9506824392536116,0.9498037372594894,0.9444364050282064,0.4319789891612325,0.5073217065776529,0.5402816998105541,0.5082004643387977,0.507093742562608,0.3960249843083915,0.5401917070840491,0.7208266329555734,0.7190367623200292,0.7218815669033479,0.7083265444017492,0.7204168309114467
Sample_57,0.3898150286790709,0.3954303802526451,0.39886467953867294,0.4049247554440534,0.4382238745292357,0.3832035685260498,0.46295313319415116,0.4462966976398559,0.43140311883880267,0.4236799137269879,0.6945445565746604,0.6988385401538838,0.7008412440814442,0.3622979858576467,0.36800555266643475,0.3696894356484397,0.6723463160025294,0.6667251102541693,0.6891044437909174,0.42015092455265485,0.4231342201707051,0.4212700947439076,0.40325112032518223,0.40470439700519817,0.40924720334504294,0.43250421479234297,0.44551495095919585,0.4252962927647523,0.36695651014317343,0.004345438869373694,0.38004017859112865,0.44925828914732246,0.4764701214963775,0.47421224675817464,0.4037225003483545,0.4116494403928946,0.4063781025042703,0.7582171994201984,0.7600857921883533,0.7623769524028875,0.7499770709322623,0.7493971765017841,0.7499749085633549,0.7618455792545952,0.7660388243960887,0.7695734239513679,0.6905926420339596,0.6971948815719153,0.6916806984023668,0.8429663266233078,0.8421307473444686,0.846880518719601,0.9346857778372181,0.9337523857614739,0.922242480439842,0.9987155620923429,1.0,0.9965741452130636,0.9475244330616874,0.947852891217848,0.9436323122146479,0.4261387448472373,0.496853521814575,0.5180528631207209,0.4966368374058404,0.48895836640411955,0.39160552402473087,0.5411611155084001,0.7202184839371905,0.7123294410533079,0.7156000977207562,0.7032350939026402,0.7136687138460118
Sample_58,0.40639805616856695,0.4124342420924331,0.41582941177234506,0.4216520981334903,0.45436719495536576,0.4042943309980848,0.4795954528745722,0.4636599717966983,0.4502926317392274,0.44263523830571017,0.6804077858334974,0.6851178045276055,0.6862363311535394,0.3784222828794046,0.3854488308826123,0.385978497010828,0.6608037678064155,0.655301649439493,0.6760948906793279,0.3967843346371502,0.3988453222706641,0.39709436363528977,0.3804727000310594,0.38212708280950525,0.38608601819385246,0.4520791334420222,0.46369462605665057,0.4438244827846115,0.3836482620224396,0.004503549609855081,0.3977444252815211,0.46732237757611356,0.49438262057405563,0.4906444721826942,0.42041838109878527,0.4283104250877725,0.42335335929060597,0.7358626718605572,0.7370825822549987,0.7392865459009886,0.7294838212009869,0.728617239924646,0.7293296533469968,0.7405470636311525,0.7443895085827156,0.7496975824699925,0.6747488452747572,0.681789016055063,0.6760027302074717,0.8371238695681494,0.8353103881690936,0.8404069402948179,0.9294431158700308,0.928824062514758,0.9098662531920017,0.9975121548660623,0.9965741452130636,1.0,0.9523266483808771,0.9489939406207092,0.942831631872064,0.4842191072556512,0.5524366822734116,0.5554780927346202,0.5488425251960253,0.5370150948645996,0.44973916673688263,0.5188186330236396,0.696665294645721,0.6938459988016793,0.6967413378849975,0.6826521435158993,0.6953578672572566
Sample_59,0.4111394477824699,0.41649161294470133,0.42008180221476643,0.42157812675279277,0.46382489469307026,0.39868214254541523,0.47826864713235795,0.4609809550262755,0.4494024271486814,0.44122805439254975,0.6964884292738702,0.699508368375056,0.7012882427776418,0.3873398483128901,0.3909026967736008,0.39503221440209174,0.6800704178329571,0.6757597668136105,0.6972396478949636,0.37069473603063713,0.36850935542595625,0.3674227565845518,0.3582625887813037,0.3615910332763234,0.3625215114933417,0.44145692269809533,0.4534948585418971,0.4345970279423968,0.3775538864719228,0.0029485509558725585,0.39118538033019634,0.46076570107239884,0.48864652261313773,0.48571555562051266,0.417719764670723,0.42580169407382973,0.42052300743789517,0.7420662082579625,0.7423605442512149,0.7444520537326205,0.7400687952112345,0.7397054785659073,0.7405578775558899,0.7412543432254566,0.7434820800241687,0.7482514741956747,0.6845708448539399,0.692299173590158,0.6866436297124107,0.8743614676721558,0.8701457628394406,0.8772379062241454,0.9120007289646745,0.9130944776158704,0.895163042454097,0.9506824392536116,0.9475244330616874,0.9523266483808771,1.0,0.9987239893225377,0.9961255736060549,0.47004298709706555,0.5403481340639704,0.5643663651560284,0.5565201149562975,0.5501823297294992,0.4338339974951005,0.49693805975827793,0.7013511929568187,0.704626450563916,0.7057441828954852,0.6894375863290765,0.70420423294328
Sample_60,0.40054883169323036,0.4055878785176584,0.4092009190300109,0.4110876814360392,0.45342744143291575,0.3855472192821165,0.4670124813552365,0.4493804496636821,0.43722998891639714,0.4290053425127176,0.7053552948291428,0.7080963268126957,0.7104780533573292,0.3768032598496933,0.3795333086270779,0.3843752552967217,0.6874514828392037,0.6830540995543206,0.7055583545977788,0.3817838586547648,0.37998166446915005,0.3788433377054637,0.3695484539473176,0.372799666602529,0.37400591322181487,0.42863138089864805,0.44135133164071616,0.42255252908432284,0.36720908419667003,0.0027594844400515503,0.37994779787294486,0.44894751393891724,0.47696285012183304,0.4748741519664079,0.4074054312947227,0.4154943830570066,0.4100339781657865,0.7557366976269979,0.7562781831341078,0.7583351130927192,0.7526635764140995,0.752374510066673,0.753153341905289,0.7538184318594979,0.756102066358463,0.7599636693600443,0.6949772666005255,0.7023744302996736,0.6969516682647195,0.8793768180529277,0.8758497402873583,0.8828383059332093,0.9144937017896175,0.9154513248224391,0.901947586482451,0.9498037372594894,0.947852891217848,0.9489939406207092,0.9987239893225377,1.0,0.9986073076847053,0.4394496322354224,0.5111390577035027,0.5438490214536165,0.5282434450382758,0.5237923701229892,0.4031856287983746,0.5083159978009567,0.7156341859505375,0.7160333248505594,0.7174079665440034,0.7015829671922791,0.7156765921631623
